accuracy,bearing,leq_100,leq_1000,leq_10000,leq_125,leq_1250,leq_12500,leq_160,leq_1600,leq_16000,leq_200,leq_2000,leq_250,leq_2500,leq_315,leq_3150,leq_400,leq_4000,leq_500,leq_5000,leq_630,leq_6300,leq_800,leq_8000,leq_id,leq_mean,leq_utc,location_utc,marker-color,speed,geometry_wkt
9.5,0.0,30.55862045288086,25.664480209350586,21.92673683166504,36.17552185058594,22.936185836791992,21.604476928710938,28.433528900146484,24.14521026611328,23.42634391784668,26.006038665771484,22.671016693115234,28.119688034057617,23.536788940429688,25.91614532470703,24.43314552307129,25.62714958190918,23.946449279785156,24.586688995361328,23.055591583251953,26.214014053344727,39.301185607910156,23.239423751831055,37.509239196777344,1816,41.632256,1763011356781,1763011356000,#B8D6D1,0.0,POINT Z (-75.52997631020844 10.417271498590708 -6)
7.5,0.0,31.04336166381836,23.340167999267578,22.167984008789062,39.35140609741211,23.75779151916504,21.6813907623291,28.277002334594727,26.573144912719727,23.287046432495117,26.558744430541992,23.139934539794922,28.357908248901367,23.93302345275879,25.975481033325195,24.734603881835938,23.95336151123047,24.05531120300293,23.78729248046875,23.10529136657715,24.24587059020996,39.97251510620117,24.812334060668945,38.68083572387695,1821,42.38919,1763011361783,1763011362000,#B8D6D1,0.0,POINT Z (-75.52997631020844 10.417271498590708 -6)
8.0,0.0,32.01639938354492,24.170148849487305,22.540151596069336,33.37188720703125,23.971019744873047,21.698701858520508,27.982078552246094,25.462839126586914,23.404136657714844,26.251317977905273,24.127731323242188,27.665931701660156,24.151073455810547,25.050857543945312,25.43222427368164,25.21062469482422,24.00617790222168,24.968271255493164,23.040491104125977,24.4782657623291,38.9489631652832,24.42351531982422,37.04814529418945,1826,41.356327,1763011366777,1763011366000,#B8D6D1,0.0,POINT Z (-75.52997631020844 10.417271498590708 -6)
8.0,0.0,28.810441970825195,25.643278121948242,22.009145736694336,36.817413330078125,24.911693572998047,21.618528366088867,28.043542861938477,23.865137100219727,23.395530700683594,27.051326751708984,23.245311737060547,29.297344207763672,23.8465576171875,26.654659271240234,24.25835609436035,25.27120018005371,23.638294219970703,24.999183654785156,22.760263442993164,26.599334716796875,39.220218658447266,25.15204620361328,37.272300720214844,1831,41.591793,1763011371757,1763011371000,#B8D6D1,0.0,POINT Z (-75.52997631020844 10.417271498590708 -6)
8.5,301.4,31.709449768066406,24.9526424407959,22.248306274414062,34.212215423583984,24.16214942932129,21.640548706054688,28.421262741088867,25.628124237060547,23.394651412963867,26.572172164916992,24.53030776977539,29.26754379272461,24.66440200805664,26.051408767700195,26.01239585876465,24.223573684692383,24.552478790283203,24.83679962158203,23.22140884399414,24.856470108032227,39.6976318359375,24.508758544921875,37.35960006713867,1836,41.9184,1763011376782,1763011377000,#B8D6D1,0.26,POINT Z (-75.5299735441804 10.417257500812411 -5)
8.0,0.0,30.440563201904297,23.01666259765625,22.391611099243164,38.470943450927734,21.982152938842773,21.790924072265625,31.998109817504883,23.02855682373047,23.434301376342773,27.905412673950195,22.266756057739258,29.855867385864258,23.894268035888672,25.327350616455078,24.39263153076172,24.57638931274414,23.79835319519043,24.72471046447754,22.73609161376953,22.993364334106445,38.764991760253906,22.38249969482422,37.60480499267578,1841,41.28666,1763011381777,1763011381000,#B8D6D1,0.0,POINT Z (-75.52996977232397 10.417247065342963 -5)
7.5,0.0,32.39716339111328,25.06292152404785,21.922405242919922,33.15489959716797,23.76951789855957,21.76307487487793,29.3986873626709,24.565786361694336,23.373031616210938,27.82493019104004,23.04039764404297,26.8770694732666,23.867475509643555,25.56727409362793,24.410097122192383,24.241436004638672,23.99734878540039,23.810983657836914,22.623159408569336,24.897127151489258,39.82769012451172,24.201080322265625,37.97686004638672,1846,42.01065,1763011386759,1763011386000,#B8D6D1,0.0,POINT Z (-75.52996977232397 10.417247065342963 -5)
8.5,0.0,33.87055587768555,24.795101165771484,22.286645889282227,32.902496337890625,24.187963485717773,21.54032325744629,28.304603576660156,25.004465103149414,23.38184928894043,28.56926155090332,24.126575469970703,28.787988662719727,23.834522247314453,25.435155868530273,24.548904418945312,26.45477294921875,23.34079360961914,25.134132385253906,23.010879516601562,27.016284942626953,39.37777328491211,23.882427215576172,37.88547134399414,1851,41.868828,1763011391767,1763011391000,#B8D6D1,0.0,POINT Z (-75.52996977232397 10.417247065342963 -5)
9.0,0.0,33.21977615356445,24.562257766723633,24.51889419555664,35.61294937133789,23.81692123413086,22.39655876159668,29.086170196533203,24.90738868713379,23.55044174194336,29.15061378479004,23.827232360839844,29.2479305267334,24.235567092895508,27.86659812927246,25.664052963256836,25.187149047851562,24.75962257385254,23.947160720825195,24.22933006286621,25.50823211669922,40.212074279785156,26.083641052246094,38.599159240722656,1856,42.531696,1763011396764,1763011396000,#B8D6D1,0.0,POINT Z (-75.52996977232397 10.417247065342963 -5)
7.5,0.0,35.678199768066406,24.449960708618164,22.203575134277344,33.309478759765625,24.987953186035156,21.695459365844727,28.621841430664062,24.926929473876953,23.334569931030273,27.180030822753906,23.154817581176758,29.21177864074707,24.00577163696289,24.32390022277832,24.85611343383789,25.535385131835938,24.073312759399414,24.766307830810547,22.61644172668457,25.102100372314453,40.08618927001953,23.686094284057617,38.830413818359375,1861,42.46508,1763011401757,1763011401000,#B8D6D1,0.0,POINT Z (-75.52996977232397 10.417247065342963 -5)
7.5,0.0,32.827484130859375,24.0616397857666,22.577871322631836,33.129695892333984,25.25421905517578,21.837688446044922,28.068363189697266,25.221904754638672,23.384784698486328,26.674694061279297,23.610631942749023,27.807815551757812,23.533954620361328,24.864200592041016,24.69493293762207,24.330116271972656,24.193130493164062,25.538625717163086,22.997854232788086,26.210018157958984,39.832237243652344,23.732595443725586,38.22917556762695,1866,42.15224,1763011406766,1763011406000,#B8D6D1,0.0,POINT Z (-75.52996977232397 10.417247065342963 -5)
7.5,307.1,30.211551666259766,23.862335205078125,22.104373931884766,32.29026794433594,22.762184143066406,21.770069122314453,29.203706741333008,24.163022994995117,23.3818302154541,27.691749572753906,23.805912017822266,27.079416275024414,23.976085662841797,25.713058471679688,24.941736221313477,24.302013397216797,24.103988647460938,24.1157283782959,22.90316390991211,25.733154296875,39.51197814941406,23.05661964416504,37.446407318115234,1871,41.663074,1763011411774,1763011412000,#B8D6D1,0.22,POINT Z (-75.5299870390445 10.417266385629773 -5)
9.0,103.3,32.84137725830078,23.84065055847168,21.883602142333984,34.358158111572266,23.406051635742188,21.593276977539062,29.144634246826172,23.917343139648438,23.344432830810547,28.339496612548828,22.907535552978516,27.382902145385742,23.69134521484375,24.358362197875977,24.28431510925293,28.94284439086914,23.886808395385742,24.44330406188965,22.56960678100586,25.430530548095703,40.20802307128906,24.27690887451172,39.03708267211914,1876,42.55942,1763011416753,1763011416000,#B8D6D1,1.17,POINT Z (-75.52996700629592 10.417252806946635 -5)
8.0,0.0,32.65792465209961,23.98581886291504,23.024681091308594,31.244951248168945,23.286272048950195,22.01734161376953,27.97187042236328,24.31390953063965,23.588329315185547,28.106290817260742,23.73738670349121,27.51556968688965,24.047563552856445,24.991910934448242,24.563751220703125,26.984455108642578,23.7830867767334,24.575777053833008,23.05910301208496,25.135929107666016,40.10080337524414,24.63212776184082,39.343902587890625,1881,42.618332,1763011421780,1763011422000,#B8D6D1,0.0,POINT Z (-75.52994940429926 10.417229169979692 -6)
7.5,0.0,31.58283233642578,26.815670013427734,22.092144012451172,35.04588317871094,23.37693977355957,21.623249053955078,27.634857177734375,25.561323165893555,23.50918197631836,26.040576934814453,23.04134178161621,27.176332473754883,23.282777786254883,25.216341018676758,24.063745498657227,24.820680618286133,23.58079719543457,25.160137176513672,23.06905174255371,25.667190551757812,40.611629486083984,22.750877380371094,38.764915466308594,1886,42.687378,1763011426744,1763011426000,#B8D6D1,0.0,POINT Z (-75.52994940429926 10.417229169979692 -6)
8.5,0.0,31.6408634185791,23.875438690185547,22.265535354614258,34.38285446166992,23.602706909179688,21.633316040039062,28.06515121459961,23.68896484375,23.417917251586914,26.21576690673828,23.26030921936035,27.960491180419922,23.901906967163086,24.61787223815918,25.00153923034668,25.43012237548828,24.301513671875,23.672630310058594,22.78264808654785,24.344772338867188,40.694114685058594,23.839418411254883,38.963844299316406,1891,42.714836,1763011431751,1763011431000,#B8D6D1,0.0,POINT Z (-75.52994940429926 10.417229169979692 -6)
8.5,144.2,34.41732406616211,23.76585578918457,22.0650691986084,35.176177978515625,23.13359832763672,21.761507034301758,27.96857452392578,24.229000091552734,23.321565628051758,26.592012405395508,23.0753173828125,28.616182327270508,23.770841598510742,25.046648025512695,24.86553955078125,25.99518585205078,23.708656311035156,24.270320892333984,22.833650588989258,26.03070068359375,39.181793212890625,23.783613204956055,37.02143478393555,1896,41.404488,1763011436759,1763011436000,#B8D6D1,0.59,POINT Z (-75.5299365799874 10.41721957270056 -6)
8.0,0.0,32.75712966918945,25.08555030822754,22.156875610351562,34.2802619934082,23.7858943939209,21.654502868652344,28.403533935546875,25.967748641967773,23.54928207397461,27.59917449951172,23.523040771484375,28.4503231048584,23.436298370361328,25.812183380126953,24.894296646118164,24.72321891784668,24.13557243347168,24.586700439453125,23.055625915527344,24.298236846923828,38.878944396972656,24.818830490112305,37.93925094604492,1901,41.655655,1763011441762,1763011441000,#B8D6D1,0.0,POINT Z (-75.52993088029325 10.4172217939049 -5)
8.0,62.2,32.04551696777344,25.441558837890625,22.21710777282715,33.080081939697266,24.58506202697754,21.793670654296875,27.52755355834961,24.560745239257812,23.3494815826416,26.475191116333008,23.533466339111328,28.07660675048828,23.70856285095215,25.060359954833984,24.65973663330078,26.005455017089844,23.952604293823242,26.20109748840332,22.758413314819336,27.94765853881836,39.86161804199219,26.07188606262207,38.26825714111328,1906,42.248,1763011446747,1763011446000,#B8D6D1,0.81,POINT Z (-75.5299384240061 10.417240024544299 -4)
8.5,35.0,32.76671600341797,24.370607376098633,24.46394157409668,37.106388092041016,24.406002044677734,22.31932830810547,27.780986785888672,25.11164665222168,23.63438606262207,26.284875869750977,23.39784812927246,27.554594039916992,23.481773376464844,24.877214431762695,24.78498649597168,26.08733367919922,24.158864974975586,24.421985626220703,23.589929580688477,24.3537540435791,40.26675796508789,26.46087074279785,39.17856979370117,1911,42.672718,1763011451754,1763011451000,#B8D6D1,0.79999995,POINT Z (-75.52996340207756 10.417250753380358 -4)
7.5,0.0,32.390113830566406,24.938034057617188,22.265121459960938,33.85525131225586,24.479095458984375,21.640918731689453,27.900190353393555,24.746238708496094,23.336360931396484,27.09480857849121,23.315990447998047,26.295286178588867,23.86351776123047,25.632781982421875,24.347335815429688,25.50623893737793,23.55518913269043,26.050247192382812,22.942123413085938,26.17918586730957,40.07916259765625,24.407577514648438,38.06390380859375,1916,42.211533,1763011456746,1763011456000,#B8D6D1,0.0,POINT Z (-75.52993926219642 10.41723252274096 -4)
8.5,121.9,36.757694244384766,23.184152603149414,22.980060577392578,31.086151123046875,23.7540225982666,21.875343322753906,29.289287567138672,26.185422897338867,23.456649780273438,27.454885482788086,24.511159896850586,27.705833435058594,24.41034507751465,25.749197006225586,24.516204833984375,24.984432220458984,23.81378173828125,24.52272605895996,23.27988052368164,26.692739486694336,38.99726867675781,24.279369354248047,38.219051361083984,1921,41.812172,1763011461751,1763011461000,#B8D6D1,0.29,POINT Z (-75.52996449172497 10.417234282940626 -4)
8.0,0.0,33.455726623535156,23.81201934814453,23.49202537536621,32.61945724487305,23.42875862121582,22.225685119628906,29.3262882232666,26.257869720458984,23.489221572875977,28.248870849609375,24.42957878112793,28.33676528930664,23.718181610107422,26.384023666381836,25.166091918945312,26.711105346679688,24.05304527282715,23.226978302001953,23.48282814025879,26.483997344970703,39.46513366699219,23.718605041503906,38.84096145629883,1926,42.2322,1763011466775,1763011466000,#B8D6D1,0.0,POINT Z (-75.52996356971562 10.417232983745635 -5)
8.0,0.0,33.32478332519531,23.187368392944336,22.058921813964844,35.19911193847656,23.41095733642578,21.803144454956055,30.762678146362305,23.290300369262695,23.235876083374023,28.635433197021484,22.588485717773438,27.466156005859375,23.57229232788086,25.94754409790039,24.207462310791016,25.069244384765625,23.609451293945312,25.155630111694336,22.561437606811523,24.19441032409668,39.470855712890625,23.347524642944336,38.79376983642578,1931,42.02994,1763011471756,1763011471000,#B8D6D1,0.0,POINT Z (-75.52996356971562 10.417232983745635 -5)
8.0,0.0,32.17201614379883,23.81644630432129,22.844762802124023,34.75218963623047,23.56483268737793,21.812551498413086,32.624698638916016,24.804155349731445,23.4703311920166,29.59244728088379,22.9880428314209,28.308122634887695,24.022642135620117,27.17628288269043,24.766420364379883,27.03575897216797,24.16115951538086,26.79518699645996,22.976282119750977,24.35694694519043,40.51953887939453,25.083986282348633,38.94215393066406,1936,42.72308,1763011476764,1763011476000,#B8D6D1,0.0,POINT Z (-75.52996356971562 10.417232983745635 -5)
7.5,119.0,32.101200103759766,23.38143539428711,22.064844131469727,35.781497955322266,22.419857025146484,21.549755096435547,29.01706886291504,24.43995475769043,23.343015670776367,30.217897415161133,22.976604461669922,28.279977798461914,23.663171768188477,26.835615158081055,24.164670944213867,26.45762825012207,23.27510643005371,25.36659049987793,22.748855590820312,25.81942367553711,40.44757843017578,23.201889038085938,38.183006286621094,1941,42.343445,1763011481753,1763011481000,#B8D6D1,0.45999998,POINT Z (-75.52996491082013 10.417225817218423 -5)
7.5,0.0,31.468050003051758,23.822519302368164,22.295459747314453,35.4923095703125,23.464826583862305,21.778318405151367,28.056480407714844,23.25088882446289,23.46605682373047,28.890541076660156,22.248613357543945,28.7790470123291,23.948732376098633,25.669843673706055,24.675369262695312,25.689430236816406,24.077373504638672,24.503644943237305,23.13694190979004,25.008220672607422,40.48686981201172,24.74479103088379,38.729984283447266,1946,42.571358,1763011486770,1763011486000,#B8D6D1,0.0,POINT Z (-75.52998125553131 10.41723323520273 -5)
8.0,114.7,29.802215576171875,23.10964584350586,22.709280014038086,33.639461517333984,22.87909698486328,21.80027198791504,28.140262603759766,24.13275718688965,23.27820587158203,27.429094314575195,23.367902755737305,28.037519454956055,24.013107299804688,26.393482208251953,24.538711547851562,25.708555221557617,23.956315994262695,25.313859939575195,22.931331634521484,25.561641693115234,40.30826187133789,24.513246536254883,38.738094329833984,1951,42.468166,1763011491759,1763011491000,#B8D6D1,0.79999995,POINT Z (-75.52996809594333 10.417215968482196 -5)
7.5,0.0,30.217763900756836,23.920772552490234,22.135496139526367,34.07695007324219,22.668630599975586,21.714889526367188,28.238697052001953,23.06940269470215,23.38914680480957,28.126001358032227,22.36825180053711,28.505332946777344,23.27910041809082,26.173465728759766,24.131364822387695,24.50017547607422,24.252628326416016,25.736326217651367,22.6134090423584,25.21738624572754,40.58831787109375,24.257980346679688,38.57905578613281,1956,42.5125,1763011496747,1763011496000,#B8D6D1,0.0,POINT Z (-75.52994487807155 10.417195139452815 -5)
8.5,0.0,30.266138076782227,24.07061004638672,22.103296279907227,34.27851867675781,23.108570098876953,21.75468635559082,30.518817901611328,23.95794677734375,23.358537673950195,29.237409591674805,23.589990615844727,28.314838409423828,24.335044860839844,25.48885726928711,25.04410171508789,25.982290267944336,23.779098510742188,25.363691329956055,22.717615127563477,25.489530563354492,40.42002487182617,25.34943962097168,39.175086975097656,1961,42.72178,1763011501763,1763011501000,#B8D6D1,0.0,POINT Z (-75.52994487807155 10.417195139452815 -5)
9.0,0.0,32.388126373291016,23.409927368164062,23.4013671875,36.82652282714844,22.420257568359375,21.90438461303711,32.050376892089844,23.103538513183594,23.43117904663086,28.97594451904297,22.79460906982422,28.5526180267334,23.893213272094727,26.697826385498047,24.441038131713867,25.179758071899414,24.22953224182129,24.617774963378906,23.452035903930664,23.85823631286621,39.51578140258789,24.266450881958008,38.78366470336914,1966,42.089306,1763011506755,1763011506000,#B8D6D1,0.0,POINT Z (-75.52994487807155 10.417195139452815 -5)
8.5,134.7,32.6403694152832,23.204792022705078,22.33067512512207,32.39665222167969,21.977127075195312,21.702072143554688,27.885942459106445,23.150726318359375,23.223716735839844,27.445951461791992,22.827478408813477,26.444074630737305,23.994915008544922,26.227081298828125,24.575763702392578,24.784793853759766,23.980966567993164,24.083330154418945,22.858070373535156,24.702226638793945,39.90519332885742,22.936214447021484,38.80626678466797,1971,42.21724,1763011511783,1763011512000,#B8D6D1,0.22999999,POINT Z (-75.52993641234934 10.417182859964669 -5)
8.0,0.0,30.906312942504883,23.578353881835938,22.671552658081055,34.94731903076172,23.54253578186035,21.720848083496094,29.38633918762207,24.40361785888672,23.476938247680664,27.558277130126953,23.320030212402344,28.704547882080078,23.99254035949707,25.676124572753906,24.665119171142578,26.804683685302734,24.313831329345703,26.547096252441406,23.253305435180664,26.15131187438965,40.66657257080078,23.919288635253906,38.61106872558594,1976,42.648266,1763011516758,1763011516000,#B8D6D1,0.0,POINT Z (-75.52993649616838 10.417184326797724 -5)
8.0,0.0,34.814430236816406,23.94944953918457,24.528657913208008,34.501644134521484,23.83498764038086,22.32206916809082,28.09234619140625,24.732873916625977,23.530275344848633,27.092988967895508,23.651498794555664,28.506450653076172,24.70073890686035,28.558799743652344,25.61347007751465,28.50868034362793,24.537626266479492,25.19650650024414,24.138076782226562,24.60606575012207,40.35512161254883,24.13054847717285,39.89790725708008,1981,42.99722,1763011521744,1763011521000,#B8D6D1,0.0,POINT Z (-75.52993649616838 10.417184326797724 -5)
7.0,134.8,31.219106674194336,23.86451530456543,22.062156677246094,36.56119918823242,22.854665756225586,21.725828170776367,30.697303771972656,24.485383987426758,23.316654205322266,28.61054039001465,22.9609317779541,28.277864456176758,24.07085609436035,27.485597610473633,24.626611709594727,27.584522247314453,23.663795471191406,26.820219039916992,22.66631317138672,25.287494659423828,40.59467697143555,23.319477081298828,38.940574645996094,1986,42.723312,1763011526748,1763011526000,#B8D6D1,0.28,POINT Z (-75.52995183505118 10.41719882749021 -6)
8.0,32.1,33.00435256958008,24.434560775756836,23.31692123413086,33.212947845458984,23.65226936340332,22.018579483032227,30.2036075592041,25.862241744995117,23.541139602661133,29.527875900268555,24.33150291442871,29.519914627075195,24.530323028564453,28.94717788696289,25.46983528137207,30.451772689819336,24.694501876831055,27.732118606567383,23.529163360595703,24.97382354736328,40.767356872558594,24.875370025634766,38.99225997924805,1991,43.010616,1763011531774,1763011531000,#B8D6D1,0.39999998,POINT Z (-75.52997010760009 10.417219488881528 -7)
9.5,333.5,30.353958129882812,23.661582946777344,22.348831176757812,35.00933837890625,22.617218017578125,21.797487258911133,30.208925247192383,23.491735458374023,23.36734390258789,30.41362953186035,22.374284744262695,28.399660110473633,23.227182388305664,27.195634841918945,24.27637481689453,24.83147430419922,23.748064041137695,25.369422912597656,22.893712997436523,25.642555236816406,40.39088821411133,22.664918899536133,38.6248779296875,1996,42.445423,1763011536752,1763011536000,#B8D6D1,0.98999995,POINT Z (-75.52997505292296 10.41723030153662 -8)
8.0,0.0,34.06671905517578,23.98600196838379,22.284719467163086,34.36708068847656,23.832473754882812,21.64999008178711,30.415699005126953,23.184368133544922,23.506732940673828,28.835054397583008,22.10172462463379,30.00185775756836,23.771949768066406,26.031105041503906,24.548381805419922,27.375377655029297,23.93382453918457,25.190162658691406,22.980133056640625,24.99734878540039,40.47459411621094,23.60991096496582,38.960628509521484,2001,42.62812,1763011541757,1763011542000,#B8D6D1,0.0,POINT Z (-75.52997421473265 10.417234869673848 -8)
8.0,326.0,34.23805236816406,23.47134780883789,22.92312240600586,33.69539260864258,24.790523529052734,21.900569915771484,27.576223373413086,24.733545303344727,23.4774227142334,27.543724060058594,23.63748550415039,28.26402473449707,23.554916381835938,25.8924617767334,24.578622817993164,25.427764892578125,23.915849685668945,24.8891544342041,23.1119441986084,26.15757179260254,40.600067138671875,24.729061126708984,38.70814514160156,2006,42.65998,1763011546755,1763011546000,#B8D6D1,0.68,POINT Z (-75.5299611389637 10.417245095595717 -8)
9.5,0.0,29.470123291015625,23.109031677246094,22.200010299682617,35.682373046875,22.28666114807129,21.851993560791016,28.674802780151367,23.40929412841797,23.49808692932129,28.1381893157959,22.199735641479492,29.008251190185547,23.571592330932617,26.504621505737305,24.30437660217285,25.55005645751953,24.060930252075195,25.117576599121094,22.90897560119629,25.408382415771484,40.49481201171875,23.138883590698242,38.99665832519531,2011,42.614902,1763011551767,1763011552000,#B8D6D1,0.0,POINT Z (-75.52996843121946 10.417252178303897 -8)
9.5,0.0,33.21962356567383,24.11793327331543,22.164264678955078,33.11054229736328,23.8760929107666,21.643028259277344,29.717357635498047,23.72905158996582,23.415599822998047,26.460302352905273,23.153017044067383,28.52018165588379,24.455411911010742,25.78360366821289,24.727195739746094,25.663143157958984,24.03004264831543,25.196653366088867,22.69957733154297,24.964452743530273,40.18683624267578,25.732423782348633,38.97325134277344,2016,42.5249,1763011556774,1763011557000,#B8D6D1,0.0,POINT Z (-75.52996843121946 10.417252178303897 -8)
8.0,0.0,32.72520065307617,25.95090675354004,22.19977378845215,34.93058776855469,22.720054626464844,21.687843322753906,28.070858001708984,23.302560806274414,23.404272079467773,28.02069091796875,22.664382934570312,27.455078125,23.53670310974121,25.4498291015625,24.41023063659668,25.34269905090332,23.721837997436523,24.57879638671875,22.824207305908203,26.623991012573242,40.316322326660156,23.07807731628418,38.728275299072266,2021,42.476234,1763011561759,1763011561000,#B8D6D1,0.0,POINT Z (-75.52996843121946 10.417252178303897 -8)
7.5,0.0,31.832218170166016,23.940528869628906,22.266677856445312,32.49304962158203,22.59933853149414,21.78645896911621,27.97359848022461,23.679237365722656,23.427478790283203,27.56390953063965,23.131990432739258,27.4749813079834,23.776926040649414,27.98076629638672,28.132877349853516,29.633724212646484,25.916257858276367,24.773311614990234,23.067646026611328,25.445640563964844,39.84233093261719,23.627323150634766,38.39288330078125,2026,42.30893,1763011566763,1763011567000,#B8D6D1,0.0,POINT Z (-75.52995879203081 10.417251172475517 -8)
8.0,0.0,32.29399490356445,24.037538528442383,22.091936111450195,32.53036117553711,23.446741104125977,21.802471160888672,27.92311668395996,23.379039764404297,23.541200637817383,27.597787857055664,22.71615219116211,27.731510162353516,23.819936752319336,25.518444061279297,24.443832397460938,26.248287200927734,23.881084442138672,25.822479248046875,23.75982093811035,24.468456268310547,40.45370101928711,23.60809898376465,39.26173400878906,2031,42.707565,1763011571748,1763011571000,#B8D6D1,0.0,POINT Z (-75.52995879203081 10.417251172475517 -8)
8.0,0.0,30.4305477142334,23.614818572998047,24.413232803344727,35.54487991333008,22.661983489990234,22.39128303527832,28.998327255249023,23.010271072387695,23.590839385986328,28.459211349487305,23.505739212036133,27.98021125793457,23.81364631652832,28.20485496520996,26.205162048339844,27.726207733154297,24.493114471435547,23.76543617248535,23.823665618896484,24.473487854003906,40.47777557373047,23.480209350585938,39.706451416015625,2036,42.926083,1763011576766,1763011576000,#B8D6D1,0.0,POINT Z (-75.52995879203081 10.417251172475517 -8)
8.0,359.7,31.20305061340332,23.826772689819336,22.077730178833008,35.18169021606445,23.275358200073242,21.624601364135742,29.211549758911133,24.747596740722656,23.32525062561035,27.491559982299805,24.042497634887695,28.76059341430664,23.531742095947266,26.393159866333008,24.818634033203125,25.182964324951172,23.95088768005371,26.302839279174805,22.862043380737305,24.805908203125,40.25633239746094,24.042152404785156,38.678627014160156,2041,42.48553,1763011581754,1763011581000,#B8D6D1,0.52,POINT Z (-75.5299452971667 10.41724618524313 -8)
7.5,31.5,29.6180419921875,23.427391052246094,22.738849639892578,38.12928771972656,23.841670989990234,21.797792434692383,28.842622756958008,24.885696411132812,23.4998836517334,27.440326690673828,24.01457405090332,28.503416061401367,24.311933517456055,24.602092742919922,26.0749454498291,24.80617332458496,24.364404678344727,25.531959533691406,23.27814483642578,25.5549373626709,40.56291580200195,23.766563415527344,39.08702087402344,2046,42.812164,1763011586756,1763011586000,#B8D6D1,0.76,POINT Z (-75.52992886863649 10.417258506640792 -7)
8.5,0.0,32.9436149597168,23.50362777709961,23.113508224487305,33.45166015625,21.981935501098633,21.89219093322754,30.112123489379883,22.84365463256836,23.523941040039062,27.235567092895508,22.519447326660156,27.80389404296875,24.04417610168457,26.386388778686523,24.55647850036621,24.449748992919922,23.845718383789062,24.034303665161133,23.166799545288086,24.032207489013672,40.998695373535156,23.059446334838867,39.11415100097656,2051,42.8733,1763011591759,1763011591000,#B8D6D1,0.0,POINT Z (-75.52990925498307 10.417258339002728 -7)
8.5,18.9,32.61921310424805,23.794042587280273,21.88528823852539,34.328006744384766,23.060749053955078,21.716995239257812,30.1601505279541,23.06856346130371,23.463407516479492,27.245336532592773,22.662580490112305,27.072877883911133,23.951616287231445,24.47103500366211,24.294456481933594,25.63222312927246,24.29604721069336,24.501285552978516,22.859155654907227,23.389799118041992,37.46128463745117,23.024057388305664,37.803985595703125,2056,40.85455,1763011596767,1763011596000,#B8D6D1,0.11,POINT Z (-75.52990330383182 10.417274725623429 -6)
9.0,19.8,31.925756454467773,23.403156280517578,22.767038345336914,33.771507263183594,23.09076499938965,21.869781494140625,28.27469825744629,23.752283096313477,23.49117660522461,27.359304428100586,23.02263641357422,28.645288467407227,23.599702835083008,24.824323654174805,24.545425415039062,24.616727828979492,24.01809310913086,25.66037940979004,23.00943946838379,25.566205978393555,36.661590576171875,24.679405212402344,36.892189025878906,2061,40.29093,1763011601760,1763011601000,#B8D6D1,0.42,POINT Z (-75.52989919669926 10.417265547439456 -6)
8.5,0.0,33.4326057434082,23.36811065673828,22.10257339477539,33.16423416137695,22.399749755859375,21.837305068969727,28.0081787109375,23.46212387084961,23.41950798034668,28.044153213500977,22.48664665222168,29.304279327392578,23.403770446777344,25.80489730834961,24.033510208129883,27.06243133544922,23.877710342407227,26.098037719726562,22.67235565185547,27.950740814208984,36.76470947265625,22.82732391357422,37.0968132019043,2066,40.46224,1763011606778,1763011607000,#B8D6D1,0.0,POINT Z (-75.5298971850425 10.417255824431777 -6)
7.0,1.9,31.261619567871094,23.127330780029297,21.94832420349121,36.764869689941406,22.40481185913086,21.685707092285156,27.935338973999023,23.43109130859375,23.441425323486328,26.164722442626953,22.67898178100586,27.991500854492188,23.473451614379883,25.171138763427734,24.196088790893555,26.6486759185791,23.804407119750977,25.37161636352539,22.782787322998047,24.90976905822754,39.70371627807617,24.265830993652344,37.749267578125,2071,41.823727,1763011611782,1763011612000,#B8D6D1,0.44,POINT Z (-75.52990581840277 10.417263871058822 -7)
8.0,0.0,33.15914535522461,23.74461555480957,22.30771255493164,32.81957244873047,22.7963924407959,21.662124633789062,27.883331298828125,25.210582733154297,23.36248779296875,28.897220611572266,23.46332550048828,27.656967163085938,23.938434600830078,26.333290100097656,24.48495101928711,26.216907501220703,23.827058792114258,24.18267250061035,22.928606033325195,26.119651794433594,39.54916763305664,23.31062889099121,38.01618957519531,2076,41.891724,1763011616748,1763011616000,#B8D6D1,0.0,POINT Z (-75.52991084754467 10.417268732562661 -6)
6.5,0.0,31.496173858642578,23.000232696533203,22.123531341552734,35.140953063964844,22.4769344329834,21.672361373901367,28.11006736755371,23.004037857055664,23.502479553222656,27.17814826965332,22.36922264099121,28.998720169067383,23.314128875732422,25.66895866394043,23.987741470336914,28.009326934814453,23.896060943603516,25.472827911376953,22.617496490478516,26.191829681396484,39.48564529418945,23.308042526245117,37.69457244873047,2081,41.70143,1763011621771,1763011621000,#B8D6D1,0.0,POINT Z (-75.52991084754467 10.417268732562661 -6)
7.5,346.7,31.29726791381836,22.99441146850586,22.067750930786133,33.21440124511719,22.81438446044922,21.708114624023438,27.828540802001953,23.964092254638672,23.28554916381836,27.049495697021484,23.06667709350586,28.48328971862793,24.19485092163086,24.44954490661621,24.439855575561523,24.85858917236328,24.04924964904785,25.785518646240234,22.932104110717773,25.005674362182617,40.11822509765625,24.011455535888672,38.04006576538086,2086,42.11266,1763011626751,1763011626000,#B8D6D1,0.68,POINT Z (-75.52990682423115 10.41728017386049 -5)
